,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
3937,2456423.0977911074,0.9755978394430258,20784.11763383491,1.0031525693051937,138.3541230983524,0.006380293946146978,20718.80018034591,1.0
3938,2456423.0978142577,0.975604036858897,20631.07100664376,0.9954398574122846,137.87758234951352,0.006356237190370697,20725.582618598044,1.0
3939,2456423.097837408,0.9756102342747681,20865.797717844267,1.0083009941787957,138.50339367401025,0.006394827011864249,20694.016804811625,1.0
3940,2456423.0978605584,0.9756164316905824,20613.41488193617,0.9977705593283671,138.19069086318902,0.0063910573160919975,20659.47395342247,1.0
3941,2456423.0978837092,0.9756226292311112,20568.540130374742,0.9950349722857502,137.64772614471207,0.006362343336244593,20671.173077591036,1.0
3942,2456423.0979068596,0.9756288266469824,20536.244030101272,0.9934321546999871,137.66112290194266,0.0063627035274125806,20672.014624192572,1.0
3943,2456423.09793001,0.9756350240628535,20733.619262321703,1.0049222629763948,138.13585403536268,0.006397008811473329,20632.06282335963,1.0
3944,2456423.0979531608,0.9756412216033823,20658.277204143007,1.0017606995060107,137.9233664672335,0.006390295206453018,20621.968115069838,1.0
3945,2456423.097976311,0.9756474190192534,20695.693145821093,1.0038922506492645,138.0947272256093,0.006400256881147061,20615.4526369102,1.0
3946,2456423.0979994615,0.9756536164351246,20574.127755173497,0.9992130600294278,137.59720160375835,0.00638497872274183,20590.33110973106,1.0
3947,2456423.098038574,0.9756640870324986,20342.705297773522,0.9853322752136376,150.17245264339084,0.006949882437344141,20645.52822382973,0.9999999999999998
3948,2456423.0980617246,0.9756702844483129,20707.57399833492,1.0044613692813809,138.7892338285363,0.006432399040718876,20615.60019291701,1.0
3949,2456423.098084875,0.9756764818641841,20443.863502087683,0.9912933627659363,137.3124106635393,0.006361539099601775,20623.424174902782,1.0
3950,2456423.0981080253,0.9756826792800553,20867.45254495415,1.0109232684749045,137.86702345398635,0.00638149364312257,20641.97471330849,1.0
