#Wavelength (um)	Mean (Fp/Fs)	Lower 1-sig (Fp/Fs)	Upper 1-sig (Fp/Fs)	Lower 2-sig (Fp/Fs)	Upper 2-sig (Fp/Fs)	Lower 3-sig (Fp/Fs)	Upper 3-sig (Fp/Fs)
0.6309148264984230	0.12264100719794100	0.12249591815421200	0.12283436114583500	0.12229590542553000	0.12297572474579300	0.12220106872521600	0.12313385359973100
0.6349206349206350	0.12261431907353800	0.12247013275464100	0.12281053577803800	0.12227251732218400	0.1229483156059530	0.12218008617844000	0.12311641083796500
0.6389776357827480	0.12258943852750700	0.12244487829449300	0.1227757837939920	0.1222541220744570	0.12291951055358800	0.12216126939660600	0.12308425564621100
0.6430868167202570	0.12256776353034900	0.12242633177032900	0.12275134994743100	0.12223356061352900	0.1228938132984580	0.12214492892197100	0.12306860800615700
0.6472491909385110	0.12254625212007600	0.12240911362257200	0.12273419366186100	0.12222664866716700	0.12287041889823100	0.12214444429674700	0.12305474763685500
0.6514657980456030	0.12252143852759800	0.1223833152846930	0.1227053630562170	0.12219343508254700	0.1228452297936260	0.12211239878576100	0.1230189883143010
0.6557377049180330	0.12249725519882100	0.12236203426088900	0.1226791175446470	0.12216752418221500	0.12282235592319100	0.12210761705302800	0.12299803686307800
0.6600660066006600	0.12247353939735700	0.12233802944271600	0.12265459780879200	0.12214655960781600	0.12280087040071800	0.1220840116721350	0.12297524606892700
0.6644518272425250	0.12244998053298800	0.12231511085918100	0.12263041511322600	0.12212337100154000	0.12277944899270100	0.12206140541966400	0.12295261625432800
0.6688963210702340	0.12247230851854000	0.12233612713451800	0.12265053118102000	0.12217278723996000	0.12280030337010900	0.12204621751287800	0.12298463081190400
0.6734006734006730	0.12239978894065900	0.12226638877089800	0.12257744224268100	0.12208188259770400	0.12272625382224300	0.12201146027213600	0.12290214409668400
0.6779661016949150	0.12237655267795500	0.12224101466638300	0.122550378374389	0.12205381380878400	0.12269969543978900	0.12198607784118300	0.12287687753874000
0.6825938566552900	0.12235199294063100	0.122217444918439	0.12252273469787100	0.12203293926247200	0.12267607859230700	0.12197183640169100	0.12285144030947300
0.6872852233676980	0.12232594864264900	0.12219508916972700	0.12249526245138800	0.1220177244187850	0.12265384996142500	0.12194249361234800	0.12282631693490700
0.6920415224913490	0.12232044949479900	0.12219108782893900	0.12248197980922300	0.12201553087626400	0.12264509662565100	0.1219865789379080	0.1228159341868050
0.6968641114982580	0.12228565575122500	0.12215565335225500	0.12244806632728100	0.12198976985463800	0.12261581191564900	0.12193059041165000	0.12278167628450800
0.7017543859649120	0.1222654099942400	0.12213828326275000	0.12242723379857600	0.12196911582944100	0.12259245383693700	0.12192432910802100	0.12275935632684100
0.7067137809187280	0.12224301358425500	0.12211588478763700	0.1224026209933590	0.12195280666155200	0.12256596813467100	0.12188470201178800	0.1227337139584760
0.7117437722419930	0.12221971693094100	0.1220993669059630	0.122378416269032	0.12193287145363000	0.12253755712188600	0.12189302797986100	0.12271119867894700
0.7168458781362010	0.12227275386333400	0.12213339478804300	0.12242240694302900	0.1220122482802080	0.12256098304358000	0.12194504245202900	0.12274958842692200
0.7220216606498200	0.12221763472541800	0.12208570258502100	0.12237267758174600	0.12196389760891700	0.12251708467350700	0.12189785255425600	0.12269603911596600
0.7272727272727270	0.12219106978464300	0.1220619796797250	0.1223472827503050	0.12194064888255300	0.12249589699874800	0.12187131900847800	0.12267165722989800
0.7326007326007330	0.12217360280834700	0.12204529293015700	0.12232784859417500	0.12192150462330900	0.12247211617795900	0.12185740190141200	0.12265046779858400
0.7380073800738010	0.12213787757070200	0.12201242294638300	0.12228941058795800	0.12187621976170600	0.12242841384851100	0.12182611599485500	0.12261442557849700
0.7434944237918220	0.12210394561380000	0.12198244690229500	0.12224659770396400	0.12184065037678500	0.12240961623712000	0.12178421071790000	0.12256921856311500
0.7490636704119850	0.12206947384718500	0.12195324041629500	0.12221083175202300	0.12181230304108100	0.12235963029422900	0.12170936790405800	0.1225306695944320
0.7547169811320760	0.12204189995759200	0.12192802098041800	0.12218503339464800	0.12178437142289600	0.1223368772962490	0.12166910874243100	0.12249754713859100
0.7604562737642590	0.12201223635215800	0.12189751351798300	0.12216367800136300	0.12176191011526700	0.12233165806124900	0.12162549489858800	0.12259865569653300
0.7662835249042150	0.12225102516661300	0.1220815876993000	0.12240074927988300	0.12188694946285500	0.1229971848792580	0.12159337497901800	0.12399332830272200
0.7722007722007720	0.12212683095221100	0.1219857085791910	0.12228617983590000	0.12186037133635200	0.12268722630280500	0.1215518627994340	0.12355221804834400
0.7782101167315180	0.12195319875475100	0.12184066349725600	0.12209877734028100	0.12171196466570500	0.1222833521233700	0.12153707408578100	0.12255258071917000
0.7843137254901960	0.12191956815498300	0.12179524154485400	0.1220518986281520	0.12167159522543800	0.12219950448453200	0.12152678475685300	0.12236688025658900
0.7905138339920950	0.12189424778719300	0.12176629073843800	0.12202559398981900	0.12164616500744200	0.12216348040993600	0.12152338340462600	0.12234366240118600
0.796812749003984	0.12188749013427200	0.1217597176251370	0.12201840800264100	0.12164128434927500	0.12218832468912700	0.12151988427471300	0.12233000569192700
0.8032128514056230	0.1218532006648900	0.12172535664718200	0.12198476152847000	0.1216081967695890	0.12211706816447700	0.12152277604587800	0.12227672741135200
0.8097165991902830	0.12189771939848600	0.121772806260328	0.12202218673465500	0.12166127530199900	0.1221655556011950	0.12161829543064700	0.1223197533839940
0.8163265306122450	0.12189815544193900	0.12176979604822000	0.12202377606798000	0.12165832383396600	0.12215337763658300	0.12161093932744400	0.1223100084356220
0.823045267489712	0.12186570640038100	0.12174005629430400	0.12198893338310800	0.12162850945409900	0.12212046521836000	0.12157757424921400	0.12228211435358900
0.8298755186721990	0.12182939173616000	0.121704485557828	0.12195000137231800	0.12159378214918400	0.12208089089441300	0.12156024926213400	0.12226305490006200
0.8368200836820080	0.1218021973527440	0.12168035183882200	0.12192391542545700	0.12156986381055600	0.12206371467963500	0.12153457336941200	0.12222771561094000
0.8438818565400840	0.12176197922207700	0.12163808004861500	0.12188182434614900	0.12153075824738700	0.12200922143960400	0.12148095159528000	0.12218932339606700
0.851063829787234	0.12171969275171200	0.12159944886339700	0.12183775754889800	0.12149465586799900	0.12197133902312100	0.12141952804408200	0.12212967721882200
0.8583690987124460	0.12166424603093700	0.12155051898613100	0.12178025860156900	0.12141395914383900	0.12192203678146300	0.12134085737696900	0.12207449339341100
0.8658008658008660	0.12162792103771400	0.12151625159589500	0.12174176381736600	0.12138919020740000	0.12188459289217800	0.121290729066518	0.12203178932886100
0.8733624454148470	0.12160090656162300	0.1214897604596130	0.12172202183034300	0.1213498389403860	0.12185538326115100	0.12125244313591100	0.12199853172493200
0.8810572687224670	0.12157639508443900	0.12146336322055600	0.12169016102580400	0.12131766184625500	0.12182589684733100	0.12125435548480900	0.12198241381649000
0.8888888888888890	0.12161808962900300	0.12150320967492700	0.12172635137756500	0.12139174898178200	0.12185223434543700	0.12132935643219800	0.12200755383595300
0.8968609865470850	0.12170309742162600	0.12160149626452200	0.12182757998371300	0.12149120685327400	0.12195733367934100	0.1214410785460790	0.12206040730630100
0.9049773755656110	0.12160514222182000	0.12150059452917800	0.12172563069060000	0.12137987579807800	0.12185245345217600	0.12133571611672000	0.12195697852341000
0.91324200913242	0.12164750485536400	0.12154443948607900	0.1217900576162590	0.12143809973830600	0.12191779780200400	0.12138148218254400	0.12202984828468400
0.9216589861751150	0.1216725133838240	0.1215655860337780	0.12179941426256100	0.12146647183503100	0.12192308510296400	0.12138932067376400	0.12204078795941200
0.9302325581395350	0.12217227198118200	0.12204160456065500	0.12237584089861200	0.121928606774937	0.12251398844071600	0.12186098959085500	0.12259838737634600
0.9389671361502350	0.12205742490909000	0.12191438751187900	0.12228751806076800	0.12180497906150400	0.12245099499004900	0.12171275598411000	0.12252258758673500
0.9478672985781990	0.12197688527285700	0.12185187818776500	0.1221720029534830	0.1217621532566420	0.12231283756128000	0.12166380465589400	0.12239307563044500
0.9569377990430620	0.12198114824995800	0.12185271583273200	0.12218256002507100	0.12175834007163900	0.12232816589594800	0.12166444980122200	0.1224152613202940
0.966183574879227	0.12194274798948300	0.12182786429684100	0.1220937246519420	0.12174531456027100	0.12221188553683800	0.121655996829615	0.12231126390738700
0.975609756097561	0.12188091702799200	0.12178221824069900	0.12200599469400400	0.12171701815499100	0.12210267359732600	0.12161178622074300	0.12220164110838300
0.9852216748768470	0.12178915131503700	0.12169223460808400	0.12189201370726700	0.12163084542451000	0.12198617215819000	0.12152492267631000	0.12209110049755800
0.9950248756218910	0.12166167837227200	0.12157365494889200	0.12174833631239000	0.12149601806330300	0.12182879014700300	0.12140496281519300	0.12193183174344100
1.0050251256281400	0.12152644069774400	0.12144620969045700	0.1216111053565060	0.1213552688791960	0.1216899236926770	0.12126899001466300	0.12178196053946600
1.015228426395940	0.12141027385245700	0.12132609856310800	0.12150486524286700	0.12123783389367600	0.12160452104929800	0.12111174782013800	0.12167102153603500
1.0256410256410300	0.12132035086149600	0.12121956358795200	0.12141862852274700	0.12108044513746000	0.12153246836988100	0.12095578549405900	0.12160649082317100
1.0362694300518100	0.12125678612838100	0.12114131215581300	0.1213585244964110	0.12099874398499000	0.12146943144044400	0.12085414019214100	0.12155794792641600
1.0471204188481700	0.12121545554752700	0.1211023882462550	0.12132577968886200	0.12094052464792900	0.1214408539593210	0.12076450572383400	0.12152330511368300
1.0582010582010600	0.1212014494881540	0.12108045042251600	0.12131151483518800	0.1209473893573000	0.12143039987537700	0.12072375452313300	0.12150436334253100
1.0695187165775400	0.12119706280282600	0.12106881466910200	0.12130036581587400	0.12092700039409700	0.12140856575356600	0.12073215975903700	0.12149170309060900
1.0810810810810800	0.12120771553280700	0.12108179505834100	0.12131159787948900	0.12095540244373700	0.12141393855507700	0.1207972349847590	0.12149881475259600
1.092896174863390	0.12154694724214000	0.12145484897876900	0.12162025483620400	0.12136149660870400	0.12170157985706300	0.12124345618339400	0.12181630651931600
1.1049723756906100	0.12187291125718900	0.12178202290665200	0.12197504360467900	0.12169563415179500	0.12206791260144200	0.12161395811149700	0.12217411221591000
1.1173184357541900	0.12205986054811000	0.12194737684804200	0.12220085703104700	0.12185298537166700	0.12232702234102700	0.12176604661962400	0.12242789979850800
1.1299435028248600	0.12210113379996000	0.12198932054327100	0.12225809203615900	0.12188696886014900	0.12238656308354300	0.12181151668719200	0.12247779209935500
1.1428571428571400	0.12205918556088200	0.12196302566036400	0.12217128165289600	0.12187893450632200	0.12227534338851700	0.12178372807533900	0.12234434426974800
1.1560693641618500	0.12204989912175900	0.12195207713719300	0.12216321163638800	0.12186429864863100	0.12230618417838600	0.12177734482330800	0.12243101664861500
1.1695906432748500	0.1220591621435230	0.12196527453360400	0.12216586679801700	0.12187550347035600	0.12230849417898500	0.12179053314917000	0.12242467367468500
1.183431952662720	0.12191812868098200	0.12184137542716800	0.12199811864658100	0.1217488436977860	0.12210803364470100	0.12168211810516600	0.12218262289000600
1.1976047904191600	0.12166791876335600	0.12159143927890400	0.12173809955763500	0.12149493635290100	0.1218265049284350	0.12143585539362700	0.12188064542544400
1.2121212121212100	0.12147825653432700	0.1213785197398660	0.1215545372288990	0.1212632825334510	0.1216162579916130	0.12121375515016000	0.1216759865570290
1.2269938650306700	0.12133319658744700	0.12121016961137800	0.12142438458567500	0.12107816224299800	0.12150968547460300	0.12101704062494800	0.12155436618772700
1.2422360248447200	0.1211914053017180	0.12104097024193000	0.12129942342183900	0.12089479403752900	0.12141408680846600	0.12075364812454000	0.12144785456450100
1.2578616352201300	0.12111921199810000	0.12093669609688600	0.12124739971585300	0.12079745220955400	0.12137577932703100	0.12061060160438400	0.12141111111954200
1.2738853503184700	0.12117917624481200	0.12099518381952800	0.12129900925365900	0.12084439963658300	0.12141440102509100	0.12072686518528800	0.12146526392393900
1.2903225806451600	0.12127952729894200	0.12111346936153500	0.12138585518464200	0.1209531787693640	0.1214958286143460	0.12082124488104400	0.12155840201689300
1.3071895424836600	0.12140172413163200	0.12124644857764200	0.1214918101968890	0.12110511947662500	0.12159741232373900	0.12098998719860200	0.12163293286118400
1.3245033112582800	0.12172346880581600	0.1216186966474060	0.12180414163982800	0.12150145723843300	0.12189470403643200	0.1213732308909730	0.12199462293465800
1.342281879194630	0.12298788867784500	0.12286825571064500	0.12309532322161400	0.12275739938601500	0.12319564995562000	0.1226215538965470	0.12333832149388600
1.3605442176870700	0.12332793785764600	0.1231864025814920	0.12346922868235300	0.12304013864871600	0.12363022370135700	0.1229294661752800	0.12380125302740300
1.3793103448275900	0.12343180095701600	0.12328865291064600	0.12356875238943000	0.12313311747155800	0.12370820471889400	0.12297765903716300	0.12387678259945600
1.3986013986014000	0.12342918775248700	0.12329571778128700	0.12354915698680800	0.12316377638370000	0.12369523571160900	0.12302472577597500	0.12383024787894600
1.4184397163120600	0.1237137694892120	0.12356562703178600	0.12384389402309000	0.1234082329082730	0.123988896341708	0.12329476774902700	0.12408792554088100
1.4388489208633100	0.12364721469976200	0.12351782234272100	0.12377878582846100	0.12335362921030200	0.1239195586517250	0.12323676965627600	0.12400004252010200
1.4598540145985400	0.12335066951781600	0.12320169286442600	0.12346327387402100	0.12300620516755400	0.12359120501768300	0.12290484324892400	0.12366599720173100
1.4814814814814800	0.12318412579484600	0.12303198116212700	0.12331630965457700	0.12284085156204300	0.12344846561710700	0.12268597181841200	0.1235285404159740
1.5037593984962400	0.1229246160920650	0.1227359683472490	0.12306587470010300	0.12250920369628000	0.12319843766126900	0.12233187475171600	0.12330430293034400
1.5267175572519100	0.12259946471987400	0.1223551850254360	0.12274887647809900	0.12209804318980100	0.12289351548097000	0.1219248786875970	0.12300252319887400
1.550387596899230	0.12224589128942100	0.12199327544390900	0.12240816381023500	0.12173199129579900	0.1225454718664020	0.1216275092940420	0.1226686866807270
1.5748031496063000	0.12192957057625400	0.12171409815271900	0.12207088326333900	0.12153349494853800	0.1221989714340400	0.1214036898341750	0.12232983620923800
1.6	0.12161173606843800	0.12146395461007200	0.12172977863462800	0.1213358867573150	0.12181773307002200	0.12109923008797300	0.12192980866643800
1.6260162601626000	0.12140813410806400	0.12126856781213300	0.12151915811156600	0.12108703554707900	0.12175622119926600	0.12091718487709200	0.12224941688102400
1.6528925619834700	0.12125965479963200	0.121064308335291	0.1213873776818340	0.12086307463577000	0.1216212240187100	0.12068324093918700	0.12222356846610800
1.680672268907560	0.12113243118228300	0.12084975010336000	0.1213121208866350	0.12052080497053400	0.12166226798471300	0.12037949441282200	0.1223781981076220
1.7094017094017100	0.12143691685218300	0.12123494398836500	0.12157094632415800	0.12100239233596300	0.12177199406503500	0.12082151262744600	0.12238690822702100
1.7391304347826100	0.1219329545856670	0.1217834456689020	0.12204406353261600	0.12161098895793900	0.12218193739114000	0.12149648508481400	0.12258150366635800
1.7699115044247800	0.1223345441341760	0.12221145628919700	0.12244014066894600	0.1220622104843580	0.12257244401437200	0.1220001779054340	0.12281220647234900
1.8018018018018000	0.12279778723705400	0.1226716548091110	0.122932930805213	0.12253340916862300	0.1230656593301800	0.1224811517481350	0.12323281486150500
1.834862385321100	0.12311309948341600	0.12298039613151100	0.12324961271257800	0.12284570014505500	0.12339036083514000	0.12273541875344300	0.12359778174842300
1.8691588785046700	0.12338422960026700	0.12323378827669900	0.12353007685925200	0.12307179660289100	0.12367158216271900	0.12289582846395400	0.12393992067524000
1.9047619047619000	0.12318970971223700	0.12305681685671200	0.12330481200471100	0.12287395970890400	0.12346821161474400	0.12269795603033000	0.12357629497785700
1.941747572815530	0.12322864324863700	0.12309719733249800	0.12334382503584600	0.12296784801044100	0.12346775236186900	0.12283226394453000	0.12356542188409600
1.9801980198019800	0.12330049312337900	0.12317055848003300	0.12340220847194500	0.1229808438038520	0.12351451931083900	0.12289189932847300	0.12367971990735600
2.0202020202020200	0.12317772046696400	0.12300349210334400	0.12332249504678600	0.12266904505108500	0.12346325765772100	0.12253658498314300	0.12354684462892200
2.0618556701030900	0.1226311538373320	0.12232610186256800	0.12283317076931800	0.12199268576343200	0.12302166002465700	0.12184923425970400	0.12318989675560700
2.1052631578947400	0.12198725526057400	0.12169803733978300	0.12220228334802800	0.12144099782726300	0.12235390827573100	0.1211798944951670	0.12259981573900900
2.150537634408600	0.1215229959338020	0.1212965259371410	0.12170339485876800	0.12105275820817100	0.12184592631080700	0.12069022372466600	0.12235839055029700
2.197802197802200	0.12142682822469000	0.12121757480841900	0.12160907794893200	0.12088581634267300	0.1219770510020390	0.12057489495518500	0.12279338996965900
2.247191011235960	0.12144365418949600	0.12120159338556600	0.12162254907742500	0.12088837227690300	0.12217364299633300	0.12065570053288100	0.12303028576940100
2.2988505747126400	0.12166025377128500	0.12144534596589200	0.12185747833562400	0.12115654155971200	0.12243741900536500	0.1210369752900290	0.12327813472353700
2.3529411764705900	0.12209045459582400	0.12196021823479800	0.12226367925974500	0.12180644877057600	0.12277863784183300	0.12165513025902800	0.1235014992709730
2.4096385542168700	0.12285704865979800	0.12272175381292000	0.12298116961667400	0.12259144767419400	0.12310458240714800	0.122510214678021	0.1235504270221500
2.4691358024691400	0.12352356282087400	0.1233554568351960	0.12367286693745000	0.12315761514697200	0.12384092556547800	0.1229640441269880	0.1242626620775010
2.5316455696202500	0.12405198774404100	0.12386224477449000	0.1242509192649170	0.12368319881712600	0.12452296529168000	0.12339510654034100	0.12507754148860600
2.5974025974026000	0.1240925846120290	0.12391625527894400	0.1243326531017410	0.12371033354484500	0.12455930754461600	0.12356547384626800	0.12514557377383500
2.6666666666666700	0.12450417916504700	0.12430535227019200	0.12467654284075600	0.12411774383051300	0.12483854257553400	0.1239525659688140	0.1250509670599920
2.73972602739726	0.1248148413879100	0.12461007336604100	0.12496500699761900	0.12436110712912200	0.12513102294119400	0.12425812644624900	0.1254343245028950
2.816901408450700	0.12478608950319800	0.12458537207077100	0.12492840748189100	0.1243309449522180	0.12511387065073300	0.12416924781768200	0.12568259155158100
2.898550724637680	0.12451356439353200	0.12431480336678300	0.12469314319933100	0.12410389943685600	0.12493217465482200	0.12381806699070700	0.1255891512718300
2.985074626865670	0.1242136321478400	0.12392432843061600	0.12448215184224200	0.12357958086096500	0.12483589275617700	0.123283307409795	0.12554025357354200
3.076923076923080	0.12380929004835500	0.12347930992428800	0.12408951733658500	0.123194352034106	0.12441553819523000	0.12301531212902800	0.12498761053339300
3.1746031746031700	0.12335622840626700	0.12308378581785100	0.1236683833335000	0.12284558133863900	0.12393768726168500	0.12274486714565100	0.12433484513972200
3.278688524590160	0.12285501527754500	0.1226175800051690	0.12315475477970400	0.12236774813381900	0.12343762034565200	0.12216432170205600	0.12395309462749900
3.389830508474580	0.1225589209923870	0.12235948151003900	0.12283263887445400	0.12214120985929800	0.12320692720045100	0.12201461547918000	0.1240041275297260
3.508771929824560	0.12230840531959300	0.12212789952799200	0.12253022016841300	0.12191815517036900	0.12294367975092200	0.12168012111543300	0.1237235732873690
3.6363636363636400	0.12204021676356100	0.12187765200093800	0.12221970122523800	0.1216948692337000	0.12253187554342200	0.12154539673488400	0.1233045492723760
3.7735849056603800	0.1215903135485550	0.12140230136406800	0.12176351245602300	0.12106515138466500	0.12208734828229600	0.12071852810587600	0.12282273575637400
3.9215686274509800	0.12137122509581200	0.121119657878444	0.12155268939788000	0.12073719724377900	0.12181887094756200	0.12035544403190500	0.12255414909885100
4.081632653061230	0.12181604809962000	0.1216414010643420	0.12195197054777900	0.12141189309015000	0.12213590390195800	0.12118383677285500	0.12257275921835100
4.25531914893617	0.12464193713688000	0.12441267397986600	0.12484574543512000	0.12361292356741100	0.12502706556403400	0.12275219525263300	0.12513956234735700
4.444444444444450	0.12576462698664900	0.12536812054834600	0.12597012506681800	0.12426457662304100	0.1261265977794440	0.12360107365859100	0.12634951712674200
4.651162790697680	0.1243720469621440	0.12396375169343100	0.1246571559440930	0.12358568998825800	0.12491406629470400	0.12346894886863800	0.12510112524897500
4.878048780487810	0.12351094488610100	0.1233501956309950	0.12370562329494300	0.12320475657696900	0.12397071536105900	0.12310974434621600	0.124337574211662
5.128205128205130	0.12356207748429100	0.12332855694457800	0.12379093321203700	0.12309624025795700	0.12411319659785100	0.12295465644047400	0.12460427495594100
5.405405405405410	0.12355111419398200	0.12318945437439200	0.12383248391509400	0.12294741806274400	0.12418113513047700	0.12285510080771000	0.12475182276412400
5.714285714285710	0.12345284442971600	0.12320254271718400	0.12370785525350700	0.12297348441999200	0.12406883673186400	0.1228674144809870	0.12458368386940100
6.0606060606060600	0.12291207225730800	0.12272484033437400	0.12313461132149100	0.1225777648423610	0.12341366036415300	0.1224563869791740	0.12384677423531100
6.451612903225810	0.12320898452871300	0.12300595466832700	0.12347558977573900	0.12287876496324300	0.123792134859277	0.12273691037853400	0.12437658358986100
6.896551724137930	0.12366329264107300	0.12340345811495900	0.12399213082531900	0.12322523575959200	0.12440974047725000	0.12301397132912100	0.12534921440390200
7.407407407407410	0.12339514340676500	0.12307944012413800	0.12391542881998300	0.12289698013018800	0.12446372534418700	0.12264914764002200	0.12479818842004600
8.0	0.12320786697176600	0.12292596377216700	0.12364401908986600	0.12276857195630800	0.12408789631237800	0.1225475862948220	0.1247077374419180
8.695652173913040	0.12277474938761600	0.12249274518633900	0.12323526529702900	0.12224259452566900	0.12357859499210400	0.1220937341556430	0.12417453021498200
9.523809523809520	0.1225266413962500	0.1222818097260110	0.12283525213338800	0.12206272085632100	0.12307444056384100	0.12167337539444000	0.12350925651605200
10.526315789473700	0.12201677585115000	0.12182824475549200	0.12239743828022300	0.12164723883681300	0.12260456814178000	0.1213277948645660	0.1231724537474200
11.764705882352900	0.12236011106817500	0.12207782786579800	0.12271612186961000	0.12177316910167800	0.1229164188226940	0.12149356898819400	0.12342808725586600
13.333333333333300	0.12364189157020400	0.12323640420455900	0.12390481687565200	0.12268471177157500	0.12409097598758500	0.12252133999253900	0.12431308356361000
15.384615384615400	0.12454589278960900	0.12417526671548200	0.12476961928577700	0.12344244868364600	0.12492901473144100	0.12317866867324500	0.12502133094784500
18.181818181818200	0.123356543939644	0.12312666945302600	0.12360279157282500	0.12291739143990300	0.1238189955510540	0.12284601539500700	0.12407975074652000
22.22222222222220	0.12272430281175200	0.12255859858128100	0.1230323213694020	0.12242438507674500	0.12357860569150100	0.12232367246203500	0.12410829013177700
28.571428571428600	0.12295133298339600	0.12275989028203400	0.12329775529016200	0.12264704320524700	0.12387654513063600	0.12250555867285100	0.12439627687540900
40.0	0.12346744945585700	0.12326163999679800	0.12387483128554700	0.1231132580836030	0.12438207688932600	0.12293965958957400	0.12496953596131300
66.66666666666670	0.12275460329713200	0.12256281422564200	0.12350986420100100	0.12228735979544800	0.12415923728179400	0.12201348843624600	0.12474618061595100
198.01980198019800	0.12132542951406600	0.12097422950460200	0.12219316482869800	0.12030208794844000	0.1227224968218590	0.11933925499529200	0.12316611690210000
