time_from_transit_centre,transit_model
-0.13136813681368137,1.0
-0.13129812981298128,1.0
-0.13122812281228122,1.0
-0.13115811581158116,1.0
-0.1310881088108811,1.0
-0.131018101810181,1.0
-0.13094809480948094,1.0
-0.13087808780878088,1.0
-0.1308080808080808,1.0
-0.13073807380738073,1.0
-0.13066806680668067,1.0
-0.13059805980598058,1.0
-0.13052805280528051,1.0
-0.13045804580458045,1.0
-0.1303880388038804,1.0
-0.1303180318031803,1.0
-0.13024802480248024,1.0
-0.13017801780178018,1.0
-0.1301080108010801,1.0
-0.13003800380038003,1.0
-0.12996799679967996,1.0
-0.1298979897989799,1.0
-0.1298279827982798,1.0
-0.12975797579757975,1.0
-0.1296879687968797,1.0
-0.1296179617961796,1.0
-0.12954795479547954,1.0
-0.12947794779477947,1.0
-0.1294079407940794,1.0
-0.12933793379337932,1.0
-0.12926792679267926,1.0
-0.1291979197919792,1.0
-0.1291279127912791,1.0
-0.12905790579057905,1.0
-0.12898789878987899,1.0
-0.12891789178917892,1.0
-0.12884788478847883,1.0
-0.12877787778777877,1.0
-0.1287078707870787,1.0
-0.12863786378637862,1.0
-0.12856785678567856,1.0
-0.1284978497849785,1.0
-0.1284278427842784,1.0
-0.12835783578357834,1.0
-0.12828782878287828,1.0
-0.12821782178217822,1.0
-0.12814781478147813,1.0
-0.12807780778077807,1.0
-0.128007800780078,1.0
-0.12793779377937792,1.0
-0.12786778677867786,1.0
-0.1277977797779778,1.0
-0.12772777277727773,1.0
-0.12765776577657764,1.0
-0.12758775877587758,1.0
-0.12751775177517752,1.0
-0.12744774477447743,1.0
-0.12737773777377737,1.0
-0.1273077307730773,1.0
-0.12723772377237724,1.0
-0.12716771677167715,1.0
-0.1270977097709771,1.0
-0.12702770277027703,1.0
-0.12695769576957694,1.0
-0.12688768876887688,1.0
-0.12681768176817682,1.0
-0.12674767476747675,1.0
-0.12667766776677666,1.0
-0.1266076607660766,1.0
-0.12653765376537654,1.0
-0.12646764676467645,1.0
-0.1263976397639764,1.0
-0.12632763276327633,1.0
-0.12625762576257624,1.0
-0.12618761876187617,1.0
-0.1261176117611761,1.0
-0.12604760476047605,1.0
-0.12597759775977596,1.0
-0.1259075907590759,1.0
-0.12583758375837584,1.0
-0.12576757675767575,1.0
-0.12569756975697569,1.0
-0.12562756275627562,1.0
-0.12555755575557556,1.0
-0.12548754875487547,1.0
-0.1254175417541754,1.0
-0.12534753475347535,1.0
-0.12527752775277526,1.0
-0.1252075207520752,1.0
-0.12513751375137513,1.0
-0.12506750675067507,1.0
-0.12499749974997498,1.0
-0.12492749274927492,1.0
-0.12485748574857486,1.0
-0.12478747874787477,1.0
-0.12471747174717471,1.0
-0.12464746474647465,1.0
-0.12457745774577458,1.0
-0.1245074507450745,1.0
-0.12443744374437443,1.0
-0.12436743674367437,1.0
-0.12429742974297428,1.0
-0.12422742274227422,1.0
-0.12415741574157416,1.0
-0.12408740874087407,1.0
-0.124017401740174,1.0
-0.12394739473947394,1.0
-0.12387738773877388,1.0
-0.12380738073807379,1.0
-0.12373737373737373,1.0
-0.12366736673667367,1.0
-0.12359735973597358,1.0
-0.12352735273527352,1.0
-0.12345734573457345,1.0
-0.12338733873387339,1.0
-0.1233173317331733,1.0
-0.12324732473247324,1.0
-0.12317731773177318,1.0
-0.12310731073107309,1.0
-0.12303730373037303,1.0
-0.12296729672967296,1.0
-0.1228972897289729,1.0
-0.12282728272827281,1.0
-0.12275727572757275,1.0
-0.12268726872687269,1.0
-0.1226172617261726,1.0
-0.12254725472547254,1.0
-0.12247724772477248,1.0
-0.12240724072407239,1.0
-0.12233723372337232,1.0
-0.12226722672267226,1.0
-0.1221972197219722,1.0
-0.12212721272127211,1.0
-0.12205720572057205,1.0
-0.12198719871987199,1.0
-0.1219171917191719,1.0
-0.12184718471847183,1.0
-0.12177717771777177,1.0
-0.12170717071707171,1.0
-0.12163716371637162,1.0
-0.12156715671567156,1.0
-0.1214971497149715,1.0
-0.12142714271427141,1.0
-0.12135713571357135,1.0
-0.12128712871287128,1.0
-0.12121712171217122,1.0
-0.12114711471147113,1.0
-0.12107710771077107,1.0
-0.12100710071007101,1.0
-0.12093709370937092,1.0
-0.12086708670867086,1.0
-0.1207970797079708,1.0
-0.12072707270727073,1.0
-0.12065706570657064,1.0
-0.12058705870587058,1.0
-0.12051705170517052,1.0
-0.12044704470447043,1.0
-0.12037703770377037,1.0
-0.1203070307030703,1.0
-0.12023702370237022,1.0
-0.12016701670167015,1.0
-0.12009700970097009,1.0
-0.12002700270027003,1.0
-0.11995699569956994,1.0
-0.11988698869886988,1.0
-0.11981698169816982,1.0
-0.11974697469746973,1.0
-0.11967696769676966,1.0
-0.1196069606960696,1.0
-0.11953695369536954,1.0
-0.11946694669466945,1.0
-0.11939693969396939,1.0
-0.11932693269326933,1.0
-0.11925692569256924,1.0
-0.11918691869186918,1.0
-0.11911691169116911,1.0
-0.11904690469046905,1.0
-0.11897689768976896,1.0
-0.1189068906890689,1.0
-0.11883688368836884,1.0
-0.11876687668766875,1.0
-0.11869686968696869,1.0
-0.11862686268626862,1.0
-0.11855685568556856,1.0
-0.11848684868486847,1.0
-0.11841684168416841,1.0
-0.11834683468346835,1.0
-0.11827682768276826,1.0
-0.1182068206820682,1.0
-0.11813681368136814,1.0
-0.11806680668066805,1.0
-0.11799679967996798,1.0
-0.11792679267926792,1.0
-0.11785678567856786,1.0
-0.11778677867786777,1.0
-0.11771677167716771,1.0
-0.11764676467646765,1.0
-0.11757675767576756,1.0
-0.1175067506750675,1.0
-0.11743674367436743,1.0
-0.11736673667366737,1.0
-0.11729672967296728,1.0
-0.11722672267226722,1.0
-0.11715671567156716,1.0
-0.11708670867086707,1.0
-0.117016701670167,1.0
-0.11694669466946694,1.0
-0.11687668766876688,1.0
-0.11680668066806679,1.0
-0.11673667366736673,1.0
-0.11666666666666667,1.0
-0.11659665966596658,1.0
-0.11652665266526652,1.0
-0.11645664566456645,1.0
-0.11638663866386639,1.0
-0.1163166316631663,1.0
-0.11624662466246624,1.0
-0.11617661766176618,1.0
-0.11610661066106609,1.0
-0.11603660366036603,1.0
-0.11596659665966597,1.0
-0.11589658965896588,1.0
-0.11582658265826581,1.0
-0.11575657565756575,1.0
-0.11568656865686569,1.0
-0.1156165616561656,1.0
-0.11554655465546554,1.0
-0.11547654765476548,1.0
-0.11540654065406539,1.0
-0.11533653365336533,1.0
-0.11526652665266526,1.0
-0.1151965196519652,1.0
-0.11512651265126511,1.0
-0.11505650565056505,1.0
-0.11498649864986499,1.0
-0.1149164916491649,1.0
-0.11484648464846484,1.0
-0.11477647764776477,1.0
-0.11470647064706471,1.0
-0.11463646364636462,1.0
-0.11456645664566456,1.0
-0.1144964496449645,1.0
-0.11442644264426441,1.0
-0.11435643564356435,1.0
-0.11428642864286429,1.0
-0.11421642164216422,1.0
-0.11414641464146413,1.0
-0.11407640764076407,1.0
-0.11400640064006401,1.0
-0.11393639363936392,1.0
-0.11386638663866386,1.0
-0.1137963796379638,1.0
-0.1137263726372637,1.0
-0.11365636563656364,1.0
-0.11358635863586358,1.0
-0.11351635163516352,1.0
-0.11344634463446343,1.0
-0.11337633763376337,1.0
-0.1133063306330633,1.0
-0.11323632363236322,1.0
-0.11316631663166316,1.0
-0.1130963096309631,1.0
-0.11302630263026303,1.0
-0.11295629562956294,1.0
-0.11288628862886288,1.0
-0.11281628162816282,1.0
-0.11274627462746273,1.0
-0.11267626762676267,1.0
-0.1126062606260626,1.0
-0.11253625362536254,1.0
-0.11246624662466245,1.0
-0.11239623962396239,1.0
-0.11232623262326233,1.0
-0.11225622562256224,1.0
-0.11218621862186218,1.0
-0.11211621162116212,1.0
-0.11204620462046203,1.0
-0.11197619761976196,1.0
-0.1119061906190619,1.0
-0.11183618361836184,1.0
-0.11176617661766175,1.0
-0.11169616961696169,1.0
-0.11162616261626163,1.0
-0.11155615561556154,1.0
-0.11148614861486147,1.0
-0.11141614161416141,1.0
-0.11134613461346135,1.0
-0.11127612761276126,1.0
-0.1112061206120612,1.0
-0.11113611361136114,1.0
-0.11106610661066105,1.0
-0.11099609960996099,1.0
-0.11092609260926092,1.0
-0.11085608560856086,1.0
-0.11078607860786077,1.0
-0.11071607160716071,1.0
-0.11064606460646065,1.0
-0.11057605760576056,1.0
-0.1105060506050605,1.0
-0.11043604360436043,1.0
-0.11036603660366037,1.0
-0.11029602960296028,1.0
-0.11022602260226022,1.0
-0.11015601560156016,1.0
-0.11008600860086007,1.0
-0.11001600160016001,1.0
-0.10994599459945995,1.0
-0.10987598759875986,1.0
-0.1098059805980598,1.0
-0.10973597359735973,1.0
-0.10966596659665967,1.0
-0.10959595959595958,1.0
-0.10952595259525952,1.0
-0.10945594559455946,1.0
-0.10938593859385937,1.0
-0.1093159315931593,1.0
-0.10924592459245924,1.0
-0.10917591759175918,1.0
-0.10910591059105909,1.0
-0.10903590359035903,1.0
-0.10896589658965897,1.0
-0.10889588958895888,1.0
-0.10882588258825882,1.0
-0.10875587558755875,1.0
-0.10868586858685869,1.0
-0.1086158615861586,1.0
-0.10854585458545854,1.0
-0.10847584758475848,1.0
-0.10840584058405839,1.0
-0.10833583358335833,1.0
-0.10826582658265826,1.0
-0.1081958195819582,1.0
-0.10812581258125811,1.0
-0.10805580558055805,1.0
-0.10798579857985799,1.0
-0.1079157915791579,1.0
-0.10784578457845784,1.0
-0.10777577757775778,1.0
-0.10770577057705769,1.0
-0.10763576357635762,1.0
-0.10756575657565756,1.0
-0.1074957495749575,1.0
-0.10742574257425741,1.0
-0.10735573557355735,1.0
-0.10728572857285729,1.0
-0.1072157215721572,1.0
-0.10714571457145713,1.0
-0.10707570757075707,1.0
-0.10700570057005701,1.0
-0.10693569356935692,1.0
-0.10686568656865686,1.0
-0.1067956795679568,1.0
-0.10672567256725671,1.0
-0.10665566556655665,1.0
-0.10658565856585658,1.0
-0.10651565156515652,1.0
-0.10644564456445643,1.0
-0.10637563756375637,1.0
-0.10630563056305631,1.0
-0.10623562356235622,1.0
-0.10616561656165616,1.0
-0.1060956095609561,1.0
-0.10602560256025603,1.0
-0.10595559555955594,1.0
-0.10588558855885588,1.0
-0.10581558155815582,1.0
-0.10574557455745573,1.0
-0.10567556755675567,1.0
-0.1056055605560556,1.0
-0.10553555355535552,1.0
-0.10546554655465545,1.0
-0.10539553955395539,1.0
-0.10532553255325533,1.0
-0.10525552555255524,1.0
-0.10518551855185518,1.0
-0.10511551155115512,1.0
-0.10504550455045503,1.0
-0.10497549754975496,1.0
-0.1049054905490549,1.0
-0.10483548354835484,1.0
-0.10476547654765475,1.0
-0.10469546954695469,1.0
-0.10462546254625463,1.0
-0.10455545554555454,1.0
-0.10448544854485448,1.0
-0.10441544154415441,1.0
-0.10434543454345435,1.0
-0.10427542754275426,1.0
-0.1042054205420542,1.0
-0.10413541354135414,1.0
-0.10406540654065405,1.0
-0.10399539953995399,1.0
-0.10392539253925392,1.0
-0.10385538553855386,1.0
-0.10378537853785377,1.0
-0.10371537153715371,1.0
-0.10364536453645365,1.0
-0.10357535753575356,1.0
-0.1035053505350535,1.0
-0.10343534353435344,1.0
-0.10336533653365335,1.0
-0.10329532953295328,1.0
-0.10322532253225322,1.0
-0.10315531553155316,1.0
-0.10308530853085307,1.0
-0.10301530153015301,1.0
-0.10294529452945295,1.0
-0.10287528752875286,1.0
-0.1028052805280528,1.0
-0.10273527352735273,1.0
-0.10266526652665267,1.0
-0.10259525952595258,1.0
-0.10252525252525252,1.0
-0.10245524552455246,1.0
-0.10238523852385237,1.0
-0.1023152315231523,1.0
-0.10224522452245224,1.0
-0.10217521752175218,1.0
-0.10210521052105209,1.0
-0.10203520352035203,1.0
-0.10196519651965197,1.0
-0.10189518951895188,1.0
-0.10182518251825182,1.0
-0.10175517551755175,1.0
-0.10168516851685167,1.0
-0.1016151615161516,1.0
-0.10154515451545154,1.0
-0.10147514751475148,1.0
-0.10140514051405139,1.0
-0.10133513351335133,1.0
-0.10126512651265127,1.0
-0.10119511951195118,1.0
-0.10112511251125111,1.0
-0.10105510551055105,1.0
-0.10098509850985099,1.0
-0.1009150915091509,1.0
-0.10084508450845084,1.0
-0.10077507750775078,1.0
-0.10070507050705069,1.0
-0.10063506350635062,1.0
-0.10056505650565056,1.0
-0.1004950495049505,1.0
-0.10042504250425041,1.0
-0.10035503550355035,1.0
-0.10028502850285029,1.0
-0.1002150215021502,1.0
-0.10014501450145014,1.0
-0.10007500750075007,1.0
-0.10000500050005001,1.0
-0.09993499349934992,1.0
-0.09986498649864983,1.0
-0.0997949794979498,1.0
-0.09972497249724971,1.0
-0.09965496549654967,1.0
-0.09958495849584958,1.0
-0.0995149514951495,1.0
-0.09944494449444946,1.0
-0.09937493749374937,1.0
-0.09930493049304928,1.0
-0.09923492349234925,1.0
-0.09916491649164916,1.0
-0.09909490949094907,1.0
-0.09902490249024903,1.0
-0.09895489548954894,1.0
-0.09888488848884885,1.0
-0.09881488148814882,1.0
-0.09874487448744873,1.0
-0.0986748674867487,1.0
-0.0986048604860486,1.0
-0.09853485348534852,1.0
-0.09846484648464848,1.0
-0.0983948394839484,1.0
-0.0983248324832483,1.0
-0.09825482548254827,1.0
-0.09818481848184818,1.0
-0.09811481148114809,1.0
-0.09804480448044806,1.0
-0.09797479747974797,1.0
-0.09790479047904788,1.0
-0.09783478347834784,1.0
-0.09776477647764775,1.0
-0.09769476947694766,1.0
-0.09762476247624763,1.0
-0.09755475547554754,1.0
-0.0974847484748475,1.0
-0.09741474147414741,1.0
-0.09734473447344733,1.0
-0.09727472747274729,1.0
-0.0972047204720472,1.0
-0.09713471347134711,1.0
-0.09706470647064708,1.0
-0.09699469946994699,1.0
-0.0969246924692469,1.0
-0.09685468546854686,1.0
-0.09678467846784677,1.0
-0.09671467146714668,1.0
-0.09664466446644665,1.0
-0.09657465746574656,1.0
-0.09650465046504653,1.0
-0.09643464346434644,1.0
-0.09636463646364635,1.0
-0.09629462946294631,1.0
-0.09622462246224622,1.0
-0.09615461546154613,1.0
-0.0960846084608461,1.0
-0.09601460146014601,1.0
-0.09594459445944592,1.0
-0.09587458745874589,1.0
-0.0958045804580458,1.0
-0.0957345734573457,1.0
-0.09566456645664567,1.0
-0.09559455945594558,1.0
-0.09552455245524549,1.0
-0.09545454545454546,1.0
-0.09538453845384537,1.0
-0.09531453145314533,1.0
-0.09524452445244525,1.0
-0.09517451745174516,1.0
-0.09510451045104512,1.0
-0.09503450345034503,1.0
-0.09496449644964494,1.0
-0.09489448944894491,1.0
-0.09482448244824482,1.0
-0.09475447544754473,1.0
-0.0946844684468447,1.0
-0.0946144614461446,1.0
-0.09454445444544451,1.0
-0.09447444744474448,1.0
-0.09440444044404439,1.0
-0.0943344334433443,1.0
-0.09426442644264427,1.0
-0.09419441944194418,1.0
-0.09412441244124414,1.0
-0.09405440544054405,1.0
-0.09398439843984396,1.0
-0.09391439143914393,1.0
-0.09384438443844384,1.0
-0.09377437743774375,1.0
-0.09370437043704372,1.0
-0.09363436343634363,1.0
-0.09356435643564354,1.0
-0.0934943494349435,1.0
-0.09342434243424341,1.0
-0.09335433543354332,1.0
-0.09328432843284329,1.0
-0.0932143214321432,1.0
-0.09314431443144316,1.0
-0.09307430743074308,1.0
-0.09300430043004299,1.0
-0.09293429342934295,1.0
-0.09286428642864286,1.0
-0.09279427942794277,1.0
-0.09272427242724274,1.0
-0.09265426542654265,1.0
-0.09258425842584256,1.0
-0.09251425142514252,1.0
-0.09244424442444243,1.0
-0.09237423742374234,1.0
-0.09230423042304231,1.0
-0.09223422342234222,1.0
-0.09216421642164213,1.0
-0.0920942094209421,1.0
-0.09202420242024201,1.0
-0.09195419541954197,1.0
-0.09188418841884188,1.0
-0.0918141814181418,1.0
-0.09174417441744176,1.0
-0.09167416741674167,1.0
-0.09160416041604158,1.0
-0.09153415341534155,1.0
-0.09146414641464146,1.0
-0.09139413941394137,1.0
-0.09132413241324133,1.0
-0.09125412541254124,1.0
-0.09118411841184115,1.0
-0.09111411141114112,1.0
-0.09104410441044103,1.0
-0.090974097409741,1.0
-0.0909040904090409,1.0
-0.09083408340834082,1.0
-0.09076407640764078,1.0
-0.09069406940694069,1.0
-0.0906240624062406,1.0
-0.09055405540554057,1.0
-0.09048404840484048,1.0
-0.09041404140414039,1.0
-0.09034403440344035,1.0
-0.09027402740274026,1.0
-0.09020402040204017,1.0
-0.09013401340134014,1.0
-0.09006400640064005,1.0
-0.08999399939993996,1.0
-0.08992399239923993,0.9999994741220979
-0.08985398539853984,0.9999961594712253
-0.0897839783978398,0.9999910877058392
-0.08971397139713971,0.9999846409151316
-0.08964396439643962,0.999977023967724
-0.08957395739573959,0.9999683536893413
-0.0895039503950395,0.9999587058911694
-0.08943394339433941,0.9999481561319199
-0.08936393639363938,0.9999367634496881
-0.08929392939293929,0.9999245428671459
-0.0892239223922392,0.9999115826106102
-0.08915391539153916,0.9998978603793692
-0.08908390839083907,0.9998834200832426
-0.08901390139013898,0.9998683236378973
-0.08894389438943895,0.9998525375422327
-0.08887388738873886,0.9998360978199755
-0.08880388038803883,0.9998190671471712
-0.08873387338733874,0.999801402543123
-0.08866386638663865,0.9997831330233463
-0.08859385938593861,0.9997642977080725
-0.08852385238523852,0.9997449083086984
-0.08845384538453843,0.9997249428619086
-0.0883838383838384,0.9997044256674866
-0.08831383138313831,0.9996834034118366
-0.08824382438243822,0.9996618585745998
-0.08817381738173818,0.9996397847348522
-0.0881038103810381,0.9996172005847604
-0.088033803380338,0.999594140948789
-0.08796379637963797,0.9995706120361583
-0.08789378937893788,0.9995465835338813
-0.08782378237823779,0.9995220784736085
-0.08775377537753776,0.9994971106300086
-0.08768376837683767,0.9994717291503177
-0.08761376137613763,0.9994458743954616
-0.08754375437543754,0.9994195709720953
-0.08747374737473745,0.9993928267104533
-0.08740374037403742,0.9993656600666997
-0.08733373337333733,0.9993381079863956
-0.08726372637263724,0.9993101125459766
-0.0871937193719372,0.9992816994768324
-0.08712371237123712,0.9992528754576444
-0.08705370537053703,0.9992236534067839
-0.08698369836983699,0.9991940762830254
-0.0869136913691369,0.9991640888341572
-0.08684368436843681,0.9991337069885894
-0.08677367736773678,0.9991029398982814
-0.08670367036703669,0.9990717927796797
-0.08663366336633666,0.9990402981521258
-0.08656365636563657,0.9990084580213793
-0.08649364936493648,0.9989762308563331
-0.08642364236423644,0.9989436407769575
-0.08635363536353635,0.9989106928682234
-0.08628362836283626,0.9988773926235638
-0.08621362136213623,0.9988437780547147
-0.08614361436143614,0.9988098330168342
-0.08607360736073605,0.9987755278267909
-0.08600360036003601,0.9987408843474745
-0.08593359335933592,0.9987059071035487
-0.08586358635863583,0.9986706001068566
-0.0857935793579358,0.9986349955481414
-0.08572357235723571,0.9985990949818637
-0.08565356535653562,0.9985628525687671
-0.08558355835583559,0.9985262936032054
-0.0855135513551355,0.9984894224048056
-0.08544354435443546,0.9984522427243985
-0.08537353735373537,0.9984147677598932
-0.08530353035303528,0.998377028198583
-0.08523352335233525,0.9983389872109182
-0.08516351635163516,0.9983006379858275
-0.08509350935093507,0.9982619959474721
-0.08502350235023504,0.9982230648010366
-0.08495349534953495,0.9981838478861658
-0.08488348834883486,0.9981443637320033
-0.08481348134813482,0.998104635720916
-0.08474347434743473,0.9980646196570715
-0.08467346734673464,0.9980243205504903
-0.08460346034603461,0.997983749985079
-0.08453345334533452,0.9979429113656177
-0.08446344634463449,0.9979018077839347
-0.0843934393439344,0.9978604526071314
-0.0843234323432343,0.9978188717868312
-0.08425342534253427,0.9977770374409027
-0.08418341834183418,0.9977349326567988
-0.08411341134113409,0.9976925759629318
-0.08404340434043406,0.9976499706630758
-0.08397339733973397,0.997607119716222
-0.08390339033903388,0.9975640262272538
-0.08383338333833384,0.9975207200226178
-0.08376337633763375,0.9974772061480035
-0.08369336933693367,0.9974334304081891
-0.08362336233623363,0.9973894206894124
-0.08355335533553354,0.9973451804553386
-0.08348334833483345,0.9973007126632917
-0.08341334133413342,0.9972560200357073
-0.08334333433343333,0.9972111082724945
-0.0832733273327333,0.9971660052958689
-0.0832033203320332,0.9971207097158521
-0.08313331333133311,0.9970751731774866
-0.08306330633063308,0.9970294228260281
-0.08299329932993299,0.996983461885665
-0.0829232923292329,0.9969372931500063
-0.08285328532853287,0.9968909192069884
-0.08278327832783278,0.9968443430751951
-0.08271327132713269,0.996797592218718
-0.08264326432643265,0.9967506698650749
-0.08257325732573256,0.9967035354373314
-0.08250325032503247,0.9966561999933939
-0.08243324332433244,0.9966086727747647
-0.08236323632363235,0.9965609565368041
-0.08229322932293232,0.9965130538087646
-0.08222322232223223,0.9964649669986064
-0.08215321532153214,0.9964167084676031
-0.0820832083208321,0.9963682978031537
-0.08201320132013201,0.9963197249386967
-0.08194319431943192,0.9962709535474583
-0.08187318731873189,0.9962220082151291
-0.0818031803180318,0.9961728918220146
-0.08173317331733171,0.9961236069274166
-0.08166316631663167,0.9960741559299684
-0.08159315931593158,0.9960245411379366
-0.0815231523152315,0.9959747785259185
-0.08145314531453146,0.9959248821644595
-0.08138313831383137,0.9958748395155941
-0.08131313131313128,0.995824619857028
-0.08124312431243125,0.9957742462753637
-0.08117311731173116,0.9957237215337819
-0.08110311031103112,0.9956730481144447
-0.08103310331033103,0.9956222283563068
-0.08096309630963094,0.995571264517213
-0.08089308930893091,0.9955201674518217
-0.08082308230823082,0.9954689553172167
-0.08075307530753073,0.9954176268316258
-0.0806830683068307,0.9953661364155371
-0.0806130613061306,0.9953145113727646
-0.08054305430543052,0.9952627545148048
-0.08047304730473048,0.995210868334963
-0.0804030403040304,0.9951588551687088
-0.0803330333033303,0.9951067172642059
-0.08026302630263027,0.9950544568175685
-0.08019301930193018,0.9950020965836135
-0.08012301230123015,0.9949496389649463
-0.08005300530053006,0.9948970696774977
-0.07998299829982997,0.9948443671520824
-0.07991299129912993,0.9947915517188568
-0.07984298429842984,0.9947386259981822
-0.07977297729772975,0.9946855923896756
-0.07970297029702972,0.9946324531775781
-0.07963296329632963,0.9945792105804424
-0.07956295629562954,0.9945258679331581
-0.0794929492949295,0.9944724473387081
-0.07942294229422941,0.9944189492432403
-0.07935293529352933,0.9943653587227799
-0.07928292829282929,0.9943116573707161
-0.0792129212921292,0.9942578644780531
-0.07914291429142911,0.9942039826365343
-0.07907290729072908,0.9941500142400723
-0.07900290029002899,0.9940959615784649
-0.07893289328932895,0.9940418268824126
-0.07886288628862886,0.9939876123474852
-0.07879287928792877,0.9939333360933571
-0.07872287228722874,0.9938790035786353
-0.07865286528652865,0.993824612165955
-0.07858285828582856,0.9937701254466902
-0.07851285128512853,0.9937155684877975
-0.07844284428442844,0.9936609439752454
-0.07837283728372835,0.9936062543693504
-0.07830283028302831,0.9935515020149799
-0.07823282328232822,0.9934966891931641
-0.07816281628162813,0.993441818148107
-0.0780928092809281,0.9933868948056026
-0.07802280228022801,0.9933319374018765
-0.07795279527952798,0.9932769455052314
-0.07788278827882789,0.9932219049219483
-0.0778127812781278,0.993166800134704
-0.07774277427742776,0.9931116494123234
-0.07767276727672767,0.9930564553783602
-0.07760276027602758,0.9930012204945693
-0.07753275327532755,0.9929459471376378
-0.07746274627462746,0.9928906376371609
-0.07739273927392737,0.992835294296338
-0.07732273227322733,0.9927799239837863
-0.07725272527252725,0.9927245430650745
-0.07718271827182716,0.9926691510966583
-0.07711271127112712,0.992613735545679
-0.07704270427042703,0.9925582805598853
-0.07697269726972694,0.992502804494711
-0.07690269026902691,0.992447310041001
-0.07683268326832682,0.9923917997423607
-0.07676267626762678,0.9923362760658323
-0.0766926692669267,0.9922807414372743
-0.0766226622662266,0.9922251982608411
-0.07655265526552657,0.9921696496754463
-0.07648264826482648,0.9921141143443077
-0.07641264126412639,0.9920585922453191
-0.07634263426342636,0.9920030848692928
-0.07627262726272627,0.9919475576298803
-0.07620262026202618,0.9918920351107924
-0.07613261326132614,0.991836520184544
-0.07606260626062605,0.991781015553598
-0.07599259925992596,0.9917255238353331
-0.07592259225922593,0.9916700476033761
-0.07585258525852584,0.9916145894098983
-0.0757825782578258,0.9915591517986461
-0.07571257125712572,0.9915037424648829
-0.07564256425642563,0.9914483750923828
-0.07557255725572559,0.9913930495738843
-0.0755025502550255,0.991337759075164
-0.07543254325432541,0.991282483947085
-0.07536253625362538,0.9912272438410304
-0.07529252925292529,0.9911720417259923
-0.0752225222522252,0.9911168804494618
-0.07515251525152516,0.9910617627996849
-0.07508250825082508,0.9910066915373779
-0.07501250125012499,0.9909516694134887
-0.07494249424942495,0.9908966991799109
-0.07487248724872486,0.9908417883975041
-0.07480248024802477,0.9907869501229035
-0.07473247324732474,0.9907321845086281
-0.07466246624662465,0.9906774885452273
-0.07459245924592461,0.9906228395841056
-0.07452245224522452,0.9905682583472571
-0.07445244524452443,0.9905137480492496
-0.0743824382438244,0.9904593117962627
-0.07431243124312431,0.9904049526457223
-0.07424242424242422,0.9903506736368879
-0.07417241724172419,0.9902964778081425
-0.0741024102410241,0.9902423682075683
-0.07403240324032401,0.9901883484268906
-0.07396239623962397,0.9901344347667931
-0.07389238923892388,0.9900806277498873
-0.0738223822382238,0.9900269308253234
-0.07375237523752376,0.9899733242115825
-0.07368236823682367,0.9899198153645774
-0.07361236123612358,0.9898664140034263
-0.07354235423542355,0.9898131236345147
-0.07347234723472346,0.9897599477144746
-0.07340234023402342,0.9897068896870697
-0.07333233323332333,0.9896539530036637
-0.07326232623262324,0.9896011411356487
-0.07319231923192321,0.9895484575826164
-0.07312231223122312,0.9894959088999684
-0.07305230523052303,0.9894435082965577
-0.072982298229823,0.9893912567615183
-0.0729122912291229,0.9893391581835397
-0.07284228422842282,0.9892871893192097
-0.07277227722772278,0.9892353677618084
-0.07270227022702269,0.9891836994782135
-0.0726322632263226,0.9891321885265603
-0.07256225622562257,0.9890808389518724
-0.07249224922492248,0.9890296548161527
-0.07242224222422244,0.988978640216035
-0.07235223522352235,0.9889277992942245
-0.07228222822282226,0.9888771362476099
-0.07221222122212223,0.9888266571380866
-0.07214221422142214,0.9887763758103972
-0.07207220722072205,0.9887262940944773
-0.07200220022002202,0.9886764166073705
-0.07193219321932193,0.9886267295935798
-0.07186218621862184,0.9885772404437471
-0.0717921792179218,0.98852795976993
-0.07172217221722171,0.9884788925649199
-0.07165216521652162,0.9884300438481277
-0.07158215821582159,0.9883814186972303
-0.0715121512151215,0.9883330222677427
-0.07144214421442141,0.9882848598066962
-0.07137213721372138,0.9882369366632868
-0.07130213021302129,0.9881892582979331
-0.07123212321232125,0.9881418369667008
-0.07116211621162116,0.9880946803313473
-0.07109210921092107,0.9880477930616168
-0.07102210221022104,0.9880011781769064
-0.07095209520952095,0.9879548232070212
-0.07088208820882086,0.9879087477086571
-0.07081208120812083,0.9878629583597328
-0.07074207420742074,0.9878174619383332
-0.07067206720672065,0.9877722653668686
-0.07060206020602061,0.9877273757413697
-0.07053205320532052,0.9876828003542345
-0.07046204620462043,0.987638546714155
-0.0703920392039204,0.9875946225650901
-0.07032203220322031,0.987551035905374
-0.07025202520252027,0.987507802055111
-0.07018201820182018,0.987464928900626
-0.0701120112011201,0.9874224248476919
-0.07004200420042006,0.9873802956848741
-0.06997199719971997,0.9873385371535386
-0.06990199019901988,0.9872971698269501
-0.06983198319831985,0.9872562043045803
-0.06976197619761976,0.9872156515973278
-0.06969196919691967,0.9871755231968926
-0.06962196219621963,0.9871358311390992
-0.06955195519551954,0.9870965880683884
-0.06948194819481945,0.9870578073075711
-0.06941194119411942,0.9870195029358709
-0.06934193419341933,0.986981689878127
-0.06927192719271924,0.9869443875592101
-0.0692019201920192,0.9869076145311988
-0.06913191319131912,0.9868713877476052
-0.06906190619061908,0.9868357264885924
-0.06899189918991899,0.9868006399594753
-0.0689218921892189,0.9867661570048042
